dataset,method,ir,seed,classifier,auprc,auroc,f1,balanced_acc,n_removed_maj,n_removed_min,ir_before,ir_after,n_train_before_maj,n_train_before_min,n_train_after_maj,n_train_after_min
S1,GMR-Uniform,50,789,LR,0.02667704410523071,0.5596446700507614,0.0,0.5,1,1,48.999999999693756,52.199999999652,784,16,783,15
S1,GMR-Uniform,50,789,DT,0.01990049751243781,0.4949238578680203,0.0,0.4949238578680203,1,1,48.999999999693756,52.199999999652,784,16,783,15
S1,GMR-Uniform,100,0,KNN,0.009950248756218905,0.4824120603015075,0.0,0.49748743718592964,0,0,87.88888888791234,87.88888888791234,791,9,791,9
S1,GMR-Uniform,100,0,RF,0.009950248756218905,0.4396984924623116,0.0,0.5,0,0,87.88888888791234,87.88888888791234,791,9,791,9
S1,GMR-Uniform,100,0,LR,0.016418644693149673,0.4547738693467337,0.0,0.5,0,0,87.88888888791234,87.88888888791234,791,9,791,9
S1,GMR-Uniform,100,0,DT,0.009950248756218905,0.49246231155778897,0.0,0.49246231155778897,0,0,87.88888888791234,87.88888888791234,791,9,791,9
S1,GMR-Uniform,100,0,XGB,0.011148066026114806,0.3630653266331658,0.0,0.5,0,0,87.88888888791234,87.88888888791234,791,9,791,9
S1,GMR-Uniform,100,42,KNN,0.046641791044776115,0.7223618090452261,0.0,0.5,0,0,87.88888888791234,87.88888888791234,791,9,791,9
S1,GMR-Uniform,100,42,RF,0.13247863247863248,0.9610552763819096,0.0,0.5,0,0,87.88888888791234,87.88888888791234,791,9,791,9
S1,GMR-Uniform,100,42,LR,0.01886178861788618,0.6130653266331658,0.0,0.5,0,0,87.88888888791234,87.88888888791234,791,9,791,9
S1,GMR-Uniform,100,42,DT,0.009950248756218905,0.49748743718592964,0.0,0.49748743718592964,0,0,87.88888888791234,87.88888888791234,791,9,791,9
S1,GMR-Uniform,100,123,KNN,0.625,0.992462311557789,0.0,0.5,0,0,87.88888888791234,87.88888888791234,791,9,791,9
S1,GMR-Uniform,100,123,RF,0.6666666666666666,0.9912060301507538,0.0,0.5,0,0,87.88888888791234,87.88888888791234,791,9,791,9
S1,GMR-Uniform,100,123,LR,0.01608643457382953,0.5477386934673367,0.0,0.5,0,0,87.88888888791234,87.88888888791234,791,9,791,9
S1,GMR-Uniform,100,123,DT,0.009950248756218905,0.49748743718592964,0.0,0.49748743718592964,0,0,87.88888888791234,87.88888888791234,791,9,791,9
S1,GMR-Uniform,100,123,XGB,0.6666666666666666,0.9912060301507538,0.0,0.5,0,0,87.88888888791234,87.88888888791234,791,9,791,9
S1,GMR-Uniform,100,456,KNN,0.06747512437810946,0.7324120603015075,0.0,0.5,0,0,87.88888888791234,87.88888888791234,791,9,791,9
S1,GMR-Uniform,100,456,RF,0.07125000000000001,0.9183417085427137,0.0,0.5,0,0,87.88888888791234,87.88888888791234,791,9,791,9
S1,GMR-Uniform,100,456,LR,0.016750305167503053,0.5703517587939698,0.0,0.5,0,0,87.88888888791234,87.88888888791234,791,9,791,9
S1,GMR-Uniform,100,456,DT,0.009950248756218905,0.49748743718592964,0.0,0.49748743718592964,0,0,87.88888888791234,87.88888888791234,791,9,791,9
S1,GMR-Uniform,100,789,KNN,0.060530679933665,0.7286432160804021,0.0,0.5,0,0,87.88888888791234,87.88888888791234,791,9,791,9
S1,GMR-Uniform,100,789,RF,0.15555555555555556,0.9585427135678393,0.0,0.5,0,0,87.88888888791234,87.88888888791234,791,9,791,9
S1,GMR-Uniform,100,789,LR,0.015323891339679591,0.5276381909547738,0.0,0.5,0,0,87.88888888791234,87.88888888791234,791,9,791,9
S1,GMR-Uniform,100,789,DT,0.009950248756218905,0.49748743718592964,0.0,0.49748743718592964,0,0,87.88888888791234,87.88888888791234,791,9,791,9
S1,GMR-Symmetric,50,0,KNN,0.13495024875621892,0.7277918781725887,0.0,0.49746192893401014,3,1,48.999999999693756,52.066666666319556,784,16,781,15
S1,GMR-Symmetric,50,0,RF,0.12453358208955223,0.6871827411167513,0.0,0.5,3,1,48.999999999693756,52.066666666319556,784,16,781,15
S1,GMR-Symmetric,50,0,LR,0.03313617771287704,0.6484771573604061,0.0,0.5,3,1,48.999999999693756,52.066666666319556,784,16,781,15
S1,GMR-Symmetric,50,0,DT,0.01990049751243781,0.4949238578680203,0.0,0.4949238578680203,3,1,48.999999999693756,52.066666666319556,784,16,781,15
S1,GMR-Symmetric,50,42,KNN,0.2956645344705046,0.7271573604060914,0.0,0.5,0,1,48.999999999693756,52.26666666631822,784,16,784,15
S1,GMR-Symmetric,50,42,RF,0.03857928101428342,0.6598984771573604,0.0,0.5,0,1,48.999999999693756,52.26666666631822,784,16,784,15
S1,GMR-Symmetric,50,42,LR,0.029064185989939446,0.5964467005076142,0.0,0.5,0,1,48.999999999693756,52.26666666631822,784,16,784,15
S1,GMR-Symmetric,50,42,DT,0.01990049751243781,0.4949238578680203,0.0,0.4949238578680203,0,1,48.999999999693756,52.26666666631822,784,16,784,15
S1,GMR-Symmetric,50,123,KNN,0.2857142857142857,0.9670050761421319,0.0,0.5,1,1,48.999999999693756,52.199999999652,784,16,783,15
S1,GMR-Symmetric,50,123,RF,0.305952380952381,0.9670050761421319,0.0,0.49746192893401014,1,1,48.999999999693756,52.199999999652,784,16,783,15
S1,GMR-Symmetric,50,123,LR,0.022426952432349087,0.4593908629441624,0.0,0.5,1,1,48.999999999693756,52.199999999652,784,16,783,15
S1,GMR-Symmetric,50,123,DT,0.01990049751243781,0.48984771573604063,0.0,0.48984771573604063,1,1,48.999999999693756,52.199999999652,784,16,783,15
S1,GMR-Symmetric,50,456,KNN,0.09825870646766169,0.5932741116751269,0.0,0.5,2,1,48.999999999693756,52.13333333298578,784,16,782,15
S1,GMR-Symmetric,50,456,RF,0.06897802653399668,0.6763959390862945,0.0,0.5,2,1,48.999999999693756,52.13333333298578,784,16,782,15
S1,GMR-Symmetric,50,456,LR,0.0301868076685989,0.6091370558375635,0.0,0.5,2,1,48.999999999693756,52.13333333298578,784,16,782,15
S1,GMR-Symmetric,50,456,DT,0.01990049751243781,0.49238578680203043,0.0,0.49238578680203043,2,1,48.999999999693756,52.13333333298578,784,16,782,15
S1,GMR-Symmetric,50,456,XGB,0.09294692157595383,0.8483502538071066,0.0,0.49746192893401014,2,1,48.999999999693756,52.13333333298578,784,16,782,15
S1,GMR-Symmetric,50,789,KNN,0.10085933966530981,0.7258883248730965,0.0,0.5,1,1,48.999999999693756,52.199999999652,784,16,783,15
S1,GMR-Symmetric,50,789,RF,0.13495024875621892,0.7055837563451777,0.0,0.5,1,1,48.999999999693756,52.199999999652,784,16,783,15
S1,GMR-Symmetric,50,789,LR,0.02667704410523071,0.5596446700507614,0.0,0.5,1,1,48.999999999693756,52.199999999652,784,16,783,15
S1,GMR-Symmetric,50,789,DT,0.01990049751243781,0.4949238578680203,0.0,0.4949238578680203,1,1,48.999999999693756,52.199999999652,784,16,783,15
S1,GMR-Symmetric,100,0,KNN,0.009950248756218905,0.4824120603015075,0.0,0.49748743718592964,0,0,87.88888888791234,87.88888888791234,791,9,791,9
S1,GMR-Symmetric,100,0,RF,0.009950248756218905,0.4396984924623116,0.0,0.5,0,0,87.88888888791234,87.88888888791234,791,9,791,9
S1,GMR-Symmetric,100,0,LR,0.016418644693149673,0.4547738693467337,0.0,0.5,0,0,87.88888888791234,87.88888888791234,791,9,791,9
S1,GMR-Symmetric,100,0,DT,0.009950248756218905,0.49246231155778897,0.0,0.49246231155778897,0,0,87.88888888791234,87.88888888791234,791,9,791,9
S1,GMR-Symmetric,100,0,XGB,0.011148066026114806,0.3630653266331658,0.0,0.5,0,0,87.88888888791234,87.88888888791234,791,9,791,9
S1,GMR-Symmetric,100,42,KNN,0.046641791044776115,0.7223618090452261,0.0,0.5,0,0,87.88888888791234,87.88888888791234,791,9,791,9
S1,GMR-Symmetric,100,42,RF,0.13247863247863248,0.9610552763819096,0.0,0.5,0,0,87.88888888791234,87.88888888791234,791,9,791,9
S1,GMR-Symmetric,100,42,LR,0.01886178861788618,0.6130653266331658,0.0,0.5,0,0,87.88888888791234,87.88888888791234,791,9,791,9
S1,GMR-Symmetric,100,42,DT,0.009950248756218905,0.49748743718592964,0.0,0.49748743718592964,0,0,87.88888888791234,87.88888888791234,791,9,791,9
S1,GMR-Symmetric,100,123,KNN,0.625,0.992462311557789,0.0,0.5,0,0,87.88888888791234,87.88888888791234,791,9,791,9
S1,GMR-Symmetric,100,123,RF,0.6666666666666666,0.9912060301507538,0.0,0.5,0,0,87.88888888791234,87.88888888791234,791,9,791,9
S1,GMR-Symmetric,100,123,LR,0.01608643457382953,0.5477386934673367,0.0,0.5,0,0,87.88888888791234,87.88888888791234,791,9,791,9
S1,GMR-Symmetric,100,123,DT,0.009950248756218905,0.49748743718592964,0.0,0.49748743718592964,0,0,87.88888888791234,87.88888888791234,791,9,791,9
S1,GMR-Symmetric,100,456,KNN,0.06747512437810946,0.7324120603015075,0.0,0.5,0,0,87.88888888791234,87.88888888791234,791,9,791,9
S1,GMR-Symmetric,100,456,RF,0.07125000000000001,0.9183417085427137,0.0,0.5,0,0,87.88888888791234,87.88888888791234,791,9,791,9
S1,GMR-Symmetric,100,456,LR,0.016750305167503053,0.5703517587939698,0.0,0.5,0,0,87.88888888791234,87.88888888791234,791,9,791,9
S1,GMR-Symmetric,100,456,DT,0.009950248756218905,0.49748743718592964,0.0,0.49748743718592964,0,0,87.88888888791234,87.88888888791234,791,9,791,9
S1,GMR-Symmetric,100,456,XGB,0.027045300878972278,0.6809045226130653,0.0,0.5,0,0,87.88888888791234,87.88888888791234,791,9,791,9
S1,GMR-Symmetric,100,789,KNN,0.060530679933665,0.7286432160804021,0.0,0.5,0,0,87.88888888791234,87.88888888791234,791,9,791,9
S1,GMR-Symmetric,100,789,RF,0.15555555555555556,0.9585427135678393,0.0,0.5,0,0,87.88888888791234,87.88888888791234,791,9,791,9
S1,GMR-Symmetric,100,789,LR,0.015323891339679591,0.5276381909547738,0.0,0.5,0,0,87.88888888791234,87.88888888791234,791,9,791,9
S1,GMR-Symmetric,100,789,DT,0.009950248756218905,0.49748743718592964,0.0,0.49748743718592964,0,0,87.88888888791234,87.88888888791234,791,9,791,9
S1,GMR-Full,50,0,KNN,0.13495024875621892,0.7277918781725887,0.0,0.49746192893401014,3,1,48.999999999693756,52.066666666319556,784,16,781,15
S1,GMR-Full,50,0,RF,0.12453358208955223,0.6871827411167513,0.0,0.5,3,1,48.999999999693756,52.066666666319556,784,16,781,15
S1,GMR-Full,50,0,LR,0.03313617771287704,0.6484771573604061,0.0,0.5,3,1,48.999999999693756,52.066666666319556,784,16,781,15
S1,GMR-Full,50,0,DT,0.01990049751243781,0.4949238578680203,0.0,0.4949238578680203,3,1,48.999999999693756,52.066666666319556,784,16,781,15
S1,GMR-Full,50,42,KNN,0.2956645344705046,0.7271573604060914,0.0,0.5,0,1,48.999999999693756,52.26666666631822,784,16,784,15
S1,GMR-Full,50,42,RF,0.03857928101428342,0.6598984771573604,0.0,0.5,0,1,48.999999999693756,52.26666666631822,784,16,784,15
S1,GMR-Full,50,42,LR,0.029064185989939446,0.5964467005076142,0.0,0.5,0,1,48.999999999693756,52.26666666631822,784,16,784,15
S1,GMR-Full,50,42,DT,0.01990049751243781,0.4949238578680203,0.0,0.4949238578680203,0,1,48.999999999693756,52.26666666631822,784,16,784,15
S1,GMR-Full,50,123,KNN,0.2857142857142857,0.9670050761421319,0.0,0.5,1,1,48.999999999693756,52.199999999652,784,16,783,15
S1,GMR-Full,50,123,RF,0.305952380952381,0.9670050761421319,0.0,0.49746192893401014,1,1,48.999999999693756,52.199999999652,784,16,783,15
S1,GMR-Full,50,123,LR,0.022426952432349087,0.4593908629441624,0.0,0.5,1,1,48.999999999693756,52.199999999652,784,16,783,15
S1,GMR-Full,50,123,DT,0.01990049751243781,0.48984771573604063,0.0,0.48984771573604063,1,1,48.999999999693756,52.199999999652,784,16,783,15
S1,GMR-Full,50,456,KNN,0.09825870646766169,0.5932741116751269,0.0,0.5,2,1,48.999999999693756,52.13333333298578,784,16,782,15
S1,GMR-Full,50,456,RF,0.06897802653399668,0.6763959390862945,0.0,0.5,2,1,48.999999999693756,52.13333333298578,784,16,782,15
S1,GMR-Full,50,456,LR,0.0301868076685989,0.6091370558375635,0.0,0.5,2,1,48.999999999693756,52.13333333298578,784,16,782,15
S1,GMR-Full,50,456,DT,0.01990049751243781,0.49238578680203043,0.0,0.49238578680203043,2,1,48.999999999693756,52.13333333298578,784,16,782,15
S1,GMR-Full,50,789,KNN,0.10085933966530981,0.7258883248730965,0.0,0.5,1,1,48.999999999693756,52.199999999652,784,16,783,15
S1,GMR-Full,50,789,RF,0.13495024875621892,0.7055837563451777,0.0,0.5,1,1,48.999999999693756,52.199999999652,784,16,783,15
S1,GMR-Full,50,789,LR,0.02667704410523071,0.5596446700507614,0.0,0.5,1,1,48.999999999693756,52.199999999652,784,16,783,15
S1,GMR-Full,50,789,DT,0.01990049751243781,0.4949238578680203,0.0,0.4949238578680203,1,1,48.999999999693756,52.199999999652,784,16,783,15
S1,GMR-Full,100,0,KNN,0.009950248756218905,0.4824120603015075,0.0,0.49748743718592964,0,0,87.88888888791234,87.88888888791234,791,9,791,9
S1,GMR-Full,100,0,RF,0.009950248756218905,0.4396984924623116,0.0,0.5,0,0,87.88888888791234,87.88888888791234,791,9,791,9
S1,GMR-Full,100,0,LR,0.016418644693149673,0.4547738693467337,0.0,0.5,0,0,87.88888888791234,87.88888888791234,791,9,791,9
S1,GMR-Full,100,0,DT,0.009950248756218905,0.49246231155778897,0.0,0.49246231155778897,0,0,87.88888888791234,87.88888888791234,791,9,791,9
S1,GMR-Full,100,42,KNN,0.046641791044776115,0.7223618090452261,0.0,0.5,0,0,87.88888888791234,87.88888888791234,791,9,791,9
S1,GMR-Full,100,42,RF,0.13247863247863248,0.9610552763819096,0.0,0.5,0,0,87.88888888791234,87.88888888791234,791,9,791,9
S1,GMR-Full,100,42,LR,0.01886178861788618,0.6130653266331658,0.0,0.5,0,0,87.88888888791234,87.88888888791234,791,9,791,9
S1,GMR-Full,100,42,DT,0.009950248756218905,0.49748743718592964,0.0,0.49748743718592964,0,0,87.88888888791234,87.88888888791234,791,9,791,9
S1,GMR-Full,100,123,KNN,0.625,0.992462311557789,0.0,0.5,0,0,87.88888888791234,87.88888888791234,791,9,791,9
S1,GMR-Full,100,123,RF,0.6666666666666666,0.9912060301507538,0.0,0.5,0,0,87.88888888791234,87.88888888791234,791,9,791,9
S1,GMR-Full,100,123,LR,0.01608643457382953,0.5477386934673367,0.0,0.5,0,0,87.88888888791234,87.88888888791234,791,9,791,9
S1,GMR-Full,100,123,DT,0.009950248756218905,0.49748743718592964,0.0,0.49748743718592964,0,0,87.88888888791234,87.88888888791234,791,9,791,9
S1,GMR-Full,100,456,KNN,0.06747512437810946,0.7324120603015075,0.0,0.5,0,0,87.88888888791234,87.88888888791234,791,9,791,9
S1,GMR-Full,100,456,RF,0.07125000000000001,0.9183417085427137,0.0,0.5,0,0,87.88888888791234,87.88888888791234,791,9,791,9
S1,GMR-Full,100,456,LR,0.016750305167503053,0.5703517587939698,0.0,0.5,0,0,87.88888888791234,87.88888888791234,791,9,791,9
S1,GMR-Full,100,456,DT,0.009950248756218905,0.49748743718592964,0.0,0.49748743718592964,0,0,87.88888888791234,87.88888888791234,791,9,791,9
S1,GMR-Full,100,789,KNN,0.060530679933665,0.7286432160804021,0.0,0.5,0,0,87.88888888791234,87.88888888791234,791,9,791,9
S1,GMR-Full,100,789,RF,0.15555555555555556,0.9585427135678393,0.0,0.5,0,0,87.88888888791234,87.88888888791234,791,9,791,9
S1,GMR-Full,100,789,LR,0.015323891339679591,0.5276381909547738,0.0,0.5,0,0,87.88888888791234,87.88888888791234,791,9,791,9
S1,GMR-Full,100,789,DT,0.009950248756218905,0.49748743718592964,0.0,0.49748743718592964,0,0,87.88888888791234,87.88888888791234,791,9,791,9
S2,None,10,0,KNN,1.0,1.0,1.0,1.0,0,0,5.55555555554784,5.55555555554784,400,72,400,72
S2,None,10,0,RF,1.0,1.0,1.0,1.0,0,0,5.55555555554784,5.55555555554784,400,72,400,72
S2,None,10,0,LR,0.48074709354832446,0.5433333333333333,0.0,0.5,0,0,5.55555555554784,5.55555555554784,400,72,400,72
S2,None,10,0,DT,1.0,1.0,1.0,1.0,0,0,5.55555555554784,5.55555555554784,400,72,400,72
S2,None,10,42,KNN,1.0,1.0,1.0,1.0,0,0,5.55555555554784,5.55555555554784,400,72,400,72
S2,None,10,42,RF,1.0,1.0,1.0,1.0,0,0,5.55555555554784,5.55555555554784,400,72,400,72
S2,None,10,42,LR,0.5341287362486888,0.663888888888889,0.0,0.5,0,0,5.55555555554784,5.55555555554784,400,72,400,72
S2,None,10,42,DT,1.0,1.0,1.0,1.0,0,0,5.55555555554784,5.55555555554784,400,72,400,72
S2,None,10,123,KNN,1.0,1.0,1.0,1.0,0,0,5.55555555554784,5.55555555554784,400,72,400,72
S2,None,10,123,RF,1.0,1.0,1.0,1.0,0,0,5.55555555554784,5.55555555554784,400,72,400,72
S2,None,10,123,LR,0.344263019985826,0.4344444444444444,0.0,0.5,0,0,5.55555555554784,5.55555555554784,400,72,400,72
S2,None,10,123,DT,1.0,1.0,1.0,1.0,0,0,5.55555555554784,5.55555555554784,400,72,400,72
S2,None,10,456,KNN,1.0,1.0,1.0,1.0,0,0,5.55555555554784,5.55555555554784,400,72,400,72
S2,None,10,456,RF,1.0,1.0,1.0,1.0,0,0,5.55555555554784,5.55555555554784,400,72,400,72
S2,None,10,456,LR,0.38520426953775044,0.5222222222222223,0.0,0.5,0,0,5.55555555554784,5.55555555554784,400,72,400,72
S2,None,10,456,DT,1.0,1.0,1.0,1.0,0,0,5.55555555554784,5.55555555554784,400,72,400,72
S2,None,10,789,KNN,1.0,1.0,1.0,1.0,0,0,5.55555555554784,5.55555555554784,400,72,400,72
S2,None,10,789,RF,1.0,1.0,1.0,1.0,0,0,5.55555555554784,5.55555555554784,400,72,400,72
S2,None,10,789,LR,0.39514060322252065,0.49166666666666664,0.0,0.5,0,0,5.55555555554784,5.55555555554784,400,72,400,72
S2,None,10,789,DT,1.0,1.0,1.0,1.0,0,0,5.55555555554784,5.55555555554784,400,72,400,72
S2,None,20,0,KNN,1.0,1.0,1.0,1.0,0,0,10.499999999972369,10.499999999972369,399,38,399,38
S2,None,20,0,RF,1.0,1.0,1.0,1.0,0,0,10.499999999972369,10.499999999972369,399,38,399,38
S2,None,20,0,LR,0.290807143071149,0.4763476347634763,0.0,0.5,0,0,10.499999999972369,10.499999999972369,399,38,399,38
S2,None,20,0,DT,1.0,1.0,1.0,1.0,0,0,10.499999999972369,10.499999999972369,399,38,399,38
S2,None,20,42,KNN,1.0,1.0,1.0,1.0,0,0,10.499999999972369,10.499999999972369,399,38,399,38
S2,None,20,42,RF,1.0000000000000002,1.0,1.0,1.0,0,0,10.499999999972369,10.499999999972369,399,38,399,38
S2,None,20,42,LR,0.5157376174672548,0.6622662266226622,0.0,0.5,0,0,10.499999999972369,10.499999999972369,399,38,399,38
S2,None,20,42,DT,1.0,1.0,1.0,1.0,0,0,10.499999999972369,10.499999999972369,399,38,399,38
S2,None,20,123,KNN,1.0,1.0,0.9411764705882353,0.9444444444444444,0,0,10.499999999972369,10.499999999972369,399,38,399,38
S2,None,20,123,RF,1.0,1.0,1.0,1.0,0,0,10.499999999972369,10.499999999972369,399,38,399,38
S2,None,20,123,LR,0.1898091035532442,0.4499449944994499,0.0,0.5,0,0,10.499999999972369,10.499999999972369,399,38,399,38
S2,None,20,123,DT,0.9,0.995049504950495,0.9473684210526316,0.995049504950495,0,0,10.499999999972369,10.499999999972369,399,38,399,38
S2,None,20,456,KNN,1.0,1.0,0.9411764705882353,0.9444444444444444,0,0,10.499999999972369,10.499999999972369,399,38,399,38
S2,None,20,456,RF,1.0,1.0,1.0,1.0,0,0,10.499999999972369,10.499999999972369,399,38,399,38
S2,None,20,456,LR,0.27146121067087264,0.3245324532453245,0.0,0.5,0,0,10.499999999972369,10.499999999972369,399,38,399,38
S2,None,20,456,DT,1.0,1.0,1.0,1.0,0,0,10.499999999972369,10.499999999972369,399,38,399,38
S2,None,20,789,KNN,1.0,1.0,0.9411764705882353,0.9444444444444444,0,0,10.499999999972369,10.499999999972369,399,38,399,38
S2,None,20,789,RF,1.0,1.0,1.0,1.0,0,0,10.499999999972369,10.499999999972369,399,38,399,38
S2,None,20,789,LR,0.5498151154401154,0.6831683168316832,0.0,0.5,0,0,10.499999999972369,10.499999999972369,399,38,399,38
S2,None,20,789,DT,1.0,1.0,1.0,1.0,0,0,10.499999999972369,10.499999999972369,399,38,399,38
S2,None,20,789,XGB,1.0,1.0,1.0,1.0,0,0,10.499999999972369,10.499999999972369,399,38,399,38
S2,None,50,0,KNN,1.0,1.0,0.0,0.5,0,0,26.66666666648889,26.66666666648889,400,15,400,15
S2,None,50,0,RF,1.0,1.0,1.0,1.0,0,0,26.66666666648889,26.66666666648889,400,15,400,15
S2,None,50,0,LR,0.5213710901913149,0.61,0.0,0.5,0,0,26.66666666648889,26.66666666648889,400,15,400,15
S2,None,50,0,DT,1.0,1.0,1.0,1.0,0,0,26.66666666648889,26.66666666648889,400,15,400,15
S2,None,50,42,KNN,1.0,1.0,0.0,0.5,0,0,26.66666666648889,26.66666666648889,400,15,400,15
S2,None,50,42,RF,1.0,1.0,1.0,1.0,0,0,26.66666666648889,26.66666666648889,400,15,400,15
S2,None,50,42,LR,0.2854154565319614,0.4375,0.0,0.5,0,0,26.66666666648889,26.66666666648889,400,15,400,15
S2,None,50,42,DT,1.0,1.0,1.0,1.0,0,0,26.66666666648889,26.66666666648889,400,15,400,15
S2,None,50,42,XGB,0.875,0.99125,0.8571428571428571,0.875,0,0,26.66666666648889,26.66666666648889,400,15,400,15
S2,None,50,123,KNN,1.0,1.0,0.4,0.625,0,0,26.66666666648889,26.66666666648889,400,15,400,15
S2,None,50,123,RF,1.0,1.0,1.0,1.0,0,0,26.66666666648889,26.66666666648889,400,15,400,15
S2,None,50,123,LR,0.5180423509075194,0.535,0.0,0.5,0,0,26.66666666648889,26.66666666648889,400,15,400,15
S2,None,50,123,DT,1.0,1.0,1.0,1.0,0,0,26.66666666648889,26.66666666648889,400,15,400,15
S2,None,50,456,KNN,1.0,1.0,0.4,0.625,0,0,26.66666666648889,26.66666666648889,400,15,400,15
S2,None,50,456,RF,1.0,1.0,1.0,1.0,0,0,26.66666666648889,26.66666666648889,400,15,400,15
S2,None,50,456,LR,0.7596153846153846,0.75,0.0,0.5,0,0,26.66666666648889,26.66666666648889,400,15,400,15
